OrderItemNo,Cost,Quantity,OrderID,MedicineID
9437,712.56,1,1924,876
9438,96.03,9,1924,287
9439,372.46,2,1925,552
9440,41.49,4,1925,567
9441,74.88,5,1925,965
9442,353.22,10,1925,834
9443,62.79,8,1925,896
9444,70.15,8,1925,580
9445,321.61,5,1925,930
9446,114.72,9,1926,384
9447,14.72,3,1926,674
9448,32.76,1,1926,81
9449,87.8,10,1926,322
9450,93.53,7,1927,869
9451,47.86,5,1927,511
9452,99.56,10,1927,329
9453,32.81,1,1927,171
9454,91.73,3,1927,320
9455,812.49,17,1928,108
9456,43.02,8,1929,264
9457,176.89,1,1930,444
9458,79.9,4,1930,143
9459,52.03,2,1930,293
9460,62.6,7,1931,669
9461,972.71,1,1931,486
9462,40.65,3,1931,161
9463,93.46,2,1931,656
9464,20.56,14,1932,658
9465,88.95,3,1933,671
9466,81.72,9,1933,646
9467,74.71,10,1933,515
9468,24.5,9,1934,683
9469,97.41,1,1934,573
9470,255.2,2,1934,96
9471,26.46,4,1934,773
9472,136.07,1,1934,228
9473,76.88,7,1934,357
9474,68.58,6,1934,851
9475,72.41,6,1934,883
9476,19.41,1,1935,107
9477,240.11,8,1935,510
9478,89.04,5,1936,784
9479,43.4,8,1937,274
9480,94.81,4,1937,415
9481,66.82,10,1937,261
9482,58.44,2,1937,50
9483,47.44,4,1937,464
9484,28.96,1,1937,77
9485,49.35,10,1937,281
9486,86.45,10,1938,717
9487,29.39,1,1939,95
9488,247.89,2,1939,588
9489,37.78,9,1939,371
9490,780.32,3,1939,84
9491,33.52,8,1939,279
9492,93.67,11,1940,843
9493,84.93,10,1941,743
9494,95.09,5,1942,832
9495,59.21,3,1942,51
9496,59.21,3,1942,51
9497,57.26,7,1942,771
9498,882.48,7,1942,852
9499,66.67,4,1942,899
9500,52.03,5,1942,293
9501,920.32,7,1942,66
9502,26.31,3,1942,299
9503,754.49,8,1943,312
9504,35.48,6,1943,937
9505,42.3,3,1943,356
9506,76.99,6,1944,803
9507,66.83,2,1944,503
9508,63.87,8,1944,13
9509,243.04,3,1944,726
9510,95.72,1,1944,183
9511,14.9,8,1944,729
9512,904.77,9,1944,126
9513,561.12,8,1944,426
9514,69.61,3,1945,700
9515,882.48,5,1945,852
9516,56.73,3,1945,742
9517,69.93,1,1945,374
9518,52.31,6,1945,643
9519,20.56,8,1945,658
9520,74.71,10,1945,515
9521,57.34,2,1945,627
9522,56.52,4,1946,544
9523,46.74,9,1946,275
9524,14.82,4,1946,815
9525,61.51,7,1946,267
9526,26.33,6,1947,409
9527,465.75,8,1948,168
9528,57.81,6,1948,520
9529,58.97,9,1948,203
9530,525.91,7,1948,504
9531,19.24,4,1948,788
9532,43.4,9,1948,274
9533,97.14,3,1948,753
9534,55.57,9,1948,63
9535,98.84,6,1948,865
9536,44.23,4,1948,1
9537,30.27,3,1949,358
9538,321.61,9,1949,930
9539,639.87,8,1949,570
9540,714.26,2,1949,468
9541,50.22,3,1949,739
9542,55.24,10,1950,327
9543,36.22,10,1950,323
9544,784.4,3,1950,624
9545,75.24,4,1950,776
9546,61.79,6,1950,626
9547,71.12,3,1950,655
9548,44.93,9,1950,130
9549,71.38,5,1950,809
9550,81.87,1,1950,663
9551,48.44,5,1950,794
9552,62.36,8,1951,123
9553,42.89,8,1951,19
9554,33.74,8,1951,37
9555,54.8,7,1952,772
9556,12.82,1,1952,596
9557,84.59,2,1952,352
9558,88.95,2,1952,671
9559,68.38,5,1952,375
9560,57.34,6,1952,627
9561,59.18,5,1952,490
9562,62.79,7,1952,896
9563,93,7,1953,938
9564,39.32,3,1953,245
9565,965.87,6,1953,114
9566,12.31,5,1953,755
9567,97.37,6,1953,259
9568,83.58,7,1953,99
9569,59.9,4,1954,572
9570,5.63,7,1954,354
9571,529.3,2,1954,156
9572,73.27,1,1954,539
9573,75.24,7,1954,776
9574,353.22,1,1954,834
9575,515.61,6,1955,42
9576,40.04,9,1955,479
9577,62.79,2,1955,896
9578,29.71,8,1955,278
9579,51.01,9,1955,197
9580,39.32,10,1955,245
9581,20.51,8,1955,361
9582,61.79,8,1955,626
9583,66.54,8,1955,950
9584,74.88,1,1956,965
9585,30.27,2,1956,358
9586,27.31,6,1956,516
9587,29.72,9,1956,437
9588,42.3,10,1956,356
9589,16.51,2,1956,418
9590,83.99,5,1956,836
9591,87.94,9,1956,623
9592,195.95,2,1956,738
9593,491.62,3,1957,192
9594,176.05,6,1957,762
9595,98.71,2,1957,901
9596,67.47,12,1958,422
9597,76.99,4,1959,803
9598,13.64,7,1959,332
9599,26.33,1,1960,409
9600,71.12,3,1960,655
9601,34,8,1960,527
9602,21.52,2,1960,947
9603,88.12,6,1960,587
9604,525.91,4,1960,504
9605,81.72,2,1961,646
9606,45.7,9,1961,693
9607,89.84,3,1961,793
9608,899.35,9,1961,24
9609,35.48,6,1961,937
9610,71.53,6,1961,158
9611,932.52,6,1961,180
9612,83.99,1,1962,836
9613,98.14,2,1962,740
9614,56.27,3,1962,491
9615,268.09,10,1962,894
9616,86.69,1,1962,637
9617,12.38,9,1962,400
9618,60.45,6,1962,117
9619,135.44,9,1962,714
9620,234.92,19,1963,924
9621,33.64,7,1964,542
9622,68.58,8,1964,851
9623,51.08,1,1964,35
9624,268.09,6,1964,894
9625,12.71,4,1964,766
9626,37.28,8,1964,321
9627,32.76,4,1964,81
9628,790.43,9,1964,882
9629,93.79,5,1964,380
9630,50.13,2,1964,235
9631,58.82,9,1965,391
9632,240.11,3,1965,510
9633,93.67,9,1965,843
9634,51.81,10,1965,746
9635,865.95,6,1965,684
9636,57.14,6,1965,433
9637,83.58,10,1965,99
9638,93.79,10,1965,380
9639,60.42,1,1966,659
9640,12.55,10,1966,561
9641,86.13,5,1966,406
9642,83.99,1,1966,836
9643,75.44,6,1966,23
9644,5.63,9,1967,354
9645,97.82,8,1967,975
9646,92.44,6,1967,819
9647,23.26,7,1967,538
9648,39.45,6,1967,220
9649,95.72,2,1967,183
9650,76.51,8,1967,838
9651,93.46,2,1968,656
9652,96.29,6,1968,620
9653,61.83,1,1968,970
9654,491.62,10,1968,192
9655,87.88,2,1968,242
9656,97.41,2,1968,573
9657,95.72,1,1968,183
9658,83.85,1,1968,272
9659,23.26,14,1969,538
9660,73.59,4,1970,93
9661,268.09,3,1970,894
9662,10.13,10,1970,447
9663,465.75,6,1970,168
9664,57.14,8,1970,433
9665,176.05,5,1971,762
9666,25.75,7,1971,634
9667,508.98,8,1971,672
9668,61.1,6,1971,200
9669,12.63,2,1971,820
9670,34.53,4,1971,617
9671,36.22,7,1971,323
9672,60.42,8,1971,659
9673,65.75,3,1972,207
9674,71.12,5,1972,655
9675,59.9,9,1972,572
9676,72.42,7,1972,302
9677,53.85,5,1972,718
9678,72.91,3,1973,257
9679,25.75,6,1973,634
9680,58.14,10,1973,310
9681,92.69,9,1973,122
9682,44.62,10,1973,861
9683,14.99,10,1973,770
9684,812.49,9,1973,108
9685,52.31,1,1973,643
9686,95.39,5,1973,65
9687,42.54,3,1974,176
9688,48.44,10,1974,794
9689,80.41,7,1974,109
9690,20.51,6,1974,361
9691,33.73,3,1974,974
9692,47.85,4,1974,977
9693,23.81,5,1974,394
9694,58.42,8,1975,21
9695,71.53,6,1975,158
9696,29.37,9,1975,530
9697,61.83,5,1975,970
9698,561.12,5,1975,426
9699,38.12,3,1975,152
9700,50.13,6,1975,235
9701,92.69,9,1975,122
9702,96.03,1,1975,287
9703,12.82,7,1975,596
9704,84.85,1,1976,715
9705,59.21,7,1976,51
9706,95.72,1,1976,183
9707,136.07,10,1976,198
9708,33.74,1,1976,37
9709,20.51,4,1976,361
9710,60.45,8,1977,117
9711,561.12,4,1977,426
9712,60.58,4,1978,70
9713,74.19,8,1978,645
9714,18.56,10,1978,29
9715,71.59,5,1978,835
9716,38.68,8,1978,886
9717,31.42,9,1978,86
9718,20.36,8,1978,214
9719,78.14,10,1979,155
9720,43.02,2,1979,264
9721,529.3,8,1979,156
9722,16.17,1,1979,478
9723,596.95,2,1979,702
9724,40.04,3,1979,479
9725,70.98,5,1979,301
9726,71.38,5,1979,809
9727,76.99,8,1980,803
9728,87.88,9,1980,242
9729,92.14,1,1980,9
9730,12.38,1,1980,400
9731,60.58,2,1980,70
9732,25.91,8,1980,833
9733,58.03,8,1981,213
9734,50.22,9,1981,739
9735,91.86,6,1981,427
9736,990.7,9,1981,630
9737,26.8,1,1981,763
9738,14.91,10,1982,719
9739,597.18,1,1982,186
9740,97.41,10,1982,573
9741,69.91,7,1982,64
9742,28.8,5,1982,697
9743,68.38,4,1982,375
9744,68.38,7,1982,375
9745,71,1,1982,153
9746,57.81,1,1983,520
9747,96.96,9,1983,118
9748,43.02,6,1983,264
9749,37.78,1,1983,371
9750,45.7,9,1983,693
9751,23.12,8,1983,286
9752,10.13,5,1983,447
9753,96.93,4,1983,59
9754,94.92,10,1984,608
9755,83.39,2,1984,577
9756,58.82,6,1984,391
9757,78.42,9,1984,41
9758,76.88,5,1984,357
9759,94.92,1,1984,608
9760,12.31,7,1984,755
9761,95.34,9,1984,382
9762,176.89,1,1984,444
9763,57.14,6,1984,433
9764,714.26,7,1985,468
9765,10.13,5,1985,447
9766,49.27,6,1985,397
9767,37.27,5,1985,610
9768,52.06,9,1985,239
9769,34.84,5,1985,812
9770,44.93,1,1986,867
9771,33.66,9,1986,469
9772,95.72,6,1986,183
9773,28.12,5,1986,88
9774,56.89,7,1986,405
9775,99.56,4,1986,329
9776,24.04,4,1986,854
9777,240.11,6,1986,510
9778,33.66,5,1987,469
9779,321.61,7,1987,930
9780,83.39,3,1987,577
9781,35.03,4,1987,473
9782,19.24,9,1987,788
9783,17.35,4,1988,17
9784,71,8,1989,153
9785,71.51,7,1990,909
9786,96.29,6,1991,620
9787,38,10,1991,667
9788,20.74,6,1991,304
9789,12.61,5,1991,879
9790,62.39,3,1991,483
9791,95.39,10,1991,65
9792,45.85,8,1991,388
9793,67.47,8,1991,422
9794,97.14,9,1992,753
9795,59.9,2,1993,572
9796,61.83,1,1993,970
9797,10.12,1,1993,104
9798,136.07,3,1993,228
9799,812.49,2,1993,108
9800,79.9,10,1993,143
9801,18.56,10,1993,29
9802,61.71,7,1993,797
9803,62.39,6,1993,483
9804,67.93,7,1994,752
9805,46.62,6,1994,489
9806,57.34,3,1994,627
9807,15.1,9,1995,10
9808,91.86,8,1996,427
9809,99.89,10,1997,668
9810,93.53,2,1998,869
9811,48.14,10,1998,308
9812,62.39,3,1998,483
9813,96.31,7,1998,166
9814,50.74,10,1999,806
9815,353.22,7,1999,834
9816,42.3,5,1999,356
9817,195.95,5,1999,738
9818,34.84,3,1999,812
9819,72.1,8,1999,825
9820,20.06,9,2000,613
9821,99.04,3,2000,986
9822,28.98,2,2000,485
9823,56.17,9,2000,316
9824,24.58,2,2000,280
9825,49.65,2,2000,499
9826,55.89,9,2000,694
9827,40.65,3,2000,161
9828,89.14,8,2000,508
9829,69.74,8,2000,395
9830,74.88,1,2001,965
9831,26.8,3,2001,763
9832,18.14,7,2001,113
9833,21.52,8,2001,947
9834,62.6,10,2001,669
9835,96.29,4,2001,620
9836,62.6,2,2001,669
9837,81.21,7,2002,579
9838,23.28,7,2002,283
9839,92.14,7,2002,9
9840,87.8,4,2003,322
9841,45.85,2,2003,388
9842,61.83,12,2004,970
9843,52.23,8,2005,502
9844,97.82,5,2006,975
9845,19.24,8,2006,788
9846,32.76,5,2006,81
9847,209.99,7,2006,936
9848,71,8,2006,153
9849,26.95,4,2006,73
9850,54.8,1,2006,772
9851,87.44,3,2006,862
9852,75.24,5,2006,776
9853,68.58,5,2007,851
9854,57.74,6,2007,889
9855,74.28,2,2007,748
9856,58.71,6,2007,215
9857,25.82,9,2007,706
9858,150.49,5,2007,972
9859,83.58,9,2007,99
9860,17.23,5,2007,856
9861,213.85,8,2008,798
9862,57.74,7,2008,889
9863,20.36,4,2009,214
9864,339.27,8,2009,492
9865,87.44,5,2009,862
9866,44.62,2,2009,861
9867,69.61,10,2009,700
9868,33.74,7,2009,37
9869,25.59,7,2009,590
9870,70.15,6,2009,580
9871,26.33,10,2009,409
9872,37.28,4,2010,321
9873,90.78,4,2010,871
9874,754.49,2,2011,312
9875,23.81,5,2011,394
9876,178,6,2011,366
9877,68.58,9,2011,851
9878,44.96,5,2011,609
9879,99.56,9,2011,329
9880,58.44,7,2011,50
9881,465.57,4,2012,234
9882,491.62,6,2013,192
9883,86.69,7,2014,637
9884,204.75,8,2014,252
9885,92.48,1,2014,578
9886,70.15,1,2014,580
9887,39.52,10,2014,767
9888,16.51,7,2014,418
9889,50.22,7,2014,739
9890,264.46,6,2015,996
9891,75.24,6,2015,776
9892,34.75,5,2015,778
9893,176.05,6,2015,762
9894,48.74,7,2015,25
9895,204.75,4,2015,252
9896,96.93,10,2015,59
9897,58.42,10,2015,21
9898,54.71,3,2015,723
9899,12.71,15,2016,766
9900,57.81,9,2017,520
9901,43.51,9,2017,262
9902,50.66,10,2017,193
9903,56.3,6,2017,315
9904,16.17,10,2017,478
9905,93.67,7,2018,843
9906,42.3,9,2018,356
9907,70.98,4,2018,301
9908,32.65,8,2018,230
9909,35.81,1,2018,679
9910,70.15,5,2018,580
9911,83.39,10,2018,577
9912,95.34,8,2018,382
9913,50.9,8,2019,992
9914,21.52,8,2019,947
9915,24.85,10,2019,429
9916,81.72,9,2019,646
9917,95.72,5,2019,183
9918,38.51,6,2020,188
9919,98.25,2,2020,887
9920,845.2,1,2020,342
9921,44.93,4,2020,867
9922,87.44,2,2020,862
9923,780.32,6,2020,84
9924,57.74,7,2020,889
9925,100.72,9,2020,666
9926,45.85,9,2020,388
9927,55.57,3,2020,63
9928,97.14,6,2021,753
9929,95.34,4,2021,382
9930,87.44,6,2021,862
9931,95.72,9,2021,850
9932,79.57,5,2021,487
9933,784.4,8,2021,624
9934,53.79,6,2021,369
9935,71.59,8,2022,835
9936,38,10,2022,667
9937,965.87,6,2022,114
9938,23.36,3,2022,359
9939,28.98,3,2022,485
9940,35.81,1,2022,679
9941,40.04,1,2023,479
9942,47.66,5,2023,625
9943,14.9,9,2023,729
9944,33.74,7,2023,37
9945,53.85,7,2023,718
9946,80.41,9,2023,202
9947,597.18,6,2023,186
9948,856.51,4,2023,60
9949,93.79,9,2024,380
9950,23.81,7,2025,394
9951,95.36,5,2025,841
9952,91.86,7,2025,427
9953,74.47,2,2025,333
9954,92.48,9,2025,578
9955,39.45,4,2025,220
9956,90.09,8,2025,266
9957,50.66,3,2025,193
9958,790.43,7,2025,882
9959,15.57,1,2025,701
9960,54.8,8,2026,772
9961,72.42,7,2026,302
9962,18,2,2027,350
9963,37.28,4,2027,321
9964,69.93,4,2027,374
9965,88.95,10,2027,671
9966,54.66,7,2027,662
9967,136.07,9,2028,198
9968,91.71,10,2028,878
9969,39.52,10,2028,767
9970,669.51,7,2028,480
9971,114.72,5,2028,384
9972,856.51,4,2028,60
9973,61.05,5,2028,419
9974,29.39,9,2029,95
9975,82.45,5,2030,319
9976,59.38,2,2030,412
9977,83.99,8,2030,836
9978,10.13,1,2030,447
9979,38.71,6,2030,874
9980,33.4,5,2030,677
9981,32.58,4,2030,76
9982,42.3,6,2030,356
9983,50.99,7,2030,196
9984,831.55,1,2031,786
9985,80.41,1,2031,109
9986,23.81,10,2031,394
9987,59.94,1,2031,247
9988,38.71,5,2031,874
9989,60.45,9,2031,117
9990,44.96,1,2031,609
9991,62.39,9,2031,483
9992,38,3,2031,667
9993,68.07,3,2032,946
9994,529.3,9,2032,156
9995,34.84,1,2032,812
9996,97.82,8,2032,975
9997,54.8,9,2032,772
9998,10.13,12,2033,447
9999,69.74,8,2034,395
10000,52.06,4,2034,239
10001,62.22,4,2034,136
10002,55.89,7,2034,694
10003,21.35,8,2035,381
10004,515.61,6,2036,42
10005,42.54,8,2036,176
10006,26.22,1,2037,536
10007,18.14,3,2037,113
10008,37.27,1,2037,610
10009,12.82,2,2037,596
10010,150.49,7,2037,972
10011,26.95,6,2037,73
10012,58.14,1,2037,310
10013,11.46,2,2037,593
10014,32.38,4,2038,957
10015,44.93,4,2038,867
10016,97.6,6,2038,509
10017,38.51,5,2038,188
10018,51.81,5,2038,746
10019,57.14,5,2038,433
10020,32.58,10,2038,76
10021,29.58,20,2039,416
10022,66.41,20,2040,446
10023,95.34,3,2041,382
10024,89.17,3,2041,991
10025,61.83,2,2041,970
10026,45.85,7,2041,388
10027,58.44,5,2041,50
10028,209.99,10,2042,936
10029,59.21,7,2042,51
10030,18.14,9,2042,113
10031,12.71,10,2042,766
10032,816.77,1,2042,636
10033,26.31,4,2043,299
10034,780.32,5,2043,84
10035,660.61,8,2044,162
10036,69.61,11,2045,700
10037,61.1,6,2046,200
10038,45.85,8,2046,388
10039,61.51,10,2046,267
10040,94.81,9,2046,415
10041,90.31,9,2046,880
10042,72.41,3,2046,883
10043,60.42,1,2046,659
10044,51.81,4,2046,746
10045,50.9,10,2047,992
10046,87.16,7,2047,680
10047,78.14,10,2047,155
10048,52.31,3,2047,643
10049,12.55,1,2048,561
10050,56.17,2,2048,316
10051,59.45,10,2048,983
10052,36.22,6,2048,323
10053,36.13,10,2048,687
10054,69.91,8,2048,64
10055,73.27,7,2048,539
10056,71,9,2048,153
10057,38.82,10,2048,201
10058,10.13,5,2049,447
10059,19.41,9,2049,107
10060,71.59,10,2049,835
10061,48.14,2,2049,308
10062,67.47,3,2049,248
10063,37.28,4,2049,321
10064,918.86,5,2049,246
10065,58.43,3,2049,560
10066,714.26,11,2050,468
10067,32.81,7,2051,171
10068,73.59,1,2052,93
10069,19.41,2,2052,107
10070,83.2,13,2053,951
10071,60.66,5,2054,34
10072,92.36,4,2054,428
10073,24.26,1,2055,32
10074,60.66,9,2056,34
10075,29.71,7,2056,278
10076,33.64,8,2056,542
10077,52.03,8,2056,293
10078,93.46,8,2056,656
10079,56,2,2057,348
10080,74.19,8,2057,645
10081,97.37,1,2058,259
10082,93.67,2,2058,843
10083,81.16,9,2058,147
10084,84.93,2,2058,743
10085,19.36,2,2058,268
10086,34.75,10,2058,778
10087,68.99,1,2058,848
10088,58.81,12,2059,140
10089,780.32,2,2060,84
10090,83.39,9,2061,577
10091,46.74,9,2061,275
10092,66.82,4,2061,261
10093,67.66,20,2062,757
10094,33.74,2,2063,223
10095,56.17,1,2063,316
10096,78.42,6,2063,41
10097,87.16,1,2063,680
10098,54.71,1,2064,723
10099,10.44,10,2064,731
10100,80.41,2,2064,202
10101,43.02,7,2064,264
10102,74.69,3,2064,250
10103,72.91,1,2064,257
10104,904.77,5,2064,126
10105,26.95,6,2064,73
10106,98.84,8,2064,865
10107,18.56,10,2065,29
10108,76.99,6,2065,803
10109,11.46,6,2065,593
10110,54.8,9,2065,772
10111,39.32,3,2065,245
10112,68.38,10,2065,375
10113,57.34,9,2066,627
10114,62.36,10,2066,123
10115,83.39,4,2066,577
10116,12.63,6,2066,820
10117,92.14,7,2067,9
10118,16.51,10,2068,418
10119,36.73,10,2068,688
10120,28.98,8,2068,485
10121,55.24,10,2068,327
10122,35.03,9,2068,473
10123,178,9,2068,366
10124,76.56,1,2068,103
10125,73.27,1,2068,539
10126,16.1,8,2068,43
10127,61.83,2,2068,970
10128,84.59,5,2069,352
10129,43.51,6,2069,262
10130,57.41,10,2070,335
10131,83.58,9,2071,99
10132,339.27,8,2071,492
10133,33.4,9,2071,677
10134,49.27,8,2071,397
10135,74.19,6,2071,645
10136,29.16,7,2071,592
10137,55.57,8,2071,63
10138,29.39,4,2072,95
10139,42.89,3,2072,19
10140,50.74,8,2072,806
10141,47.44,10,2072,464
10142,114.72,8,2073,384
10143,37.27,8,2073,610
10144,54.59,5,2073,138
10145,465.75,1,2073,168
10146,87.94,6,2073,623
10147,55.24,7,2073,327
10148,53.13,9,2073,644
10149,486.17,9,2074,408
10150,37.38,9,2074,209
10151,56.21,1,2074,805
10152,23.26,2,2074,538
10153,38.51,9,2074,188
10154,965.87,4,2074,114
10155,52.97,11,2075,471
10156,25.82,7,2076,706
10157,669.51,2,2076,480
10158,25.59,3,2076,590
10159,525.91,3,2076,504
10160,92.48,3,2076,578
10161,92.48,3,2076,578
10162,96.69,5,2076,628
10163,20.74,4,2076,304
10164,15.38,4,2076,497
10165,70.54,6,2077,699
10166,28.8,3,2077,697
10167,52.6,1,2077,115
10168,243.04,10,2077,726
10169,12.9,7,2077,971
10170,88.95,8,2078,671
10171,11.52,3,2078,177
10172,71.89,5,2078,159
10173,53.71,8,2078,568
10174,12.82,3,2078,596
10175,66.08,8,2079,935
10176,16.1,5,2080,43
10177,56.52,10,2080,544
10178,209.99,6,2080,936
10179,43.02,4,2080,264
10180,33.91,6,2080,303
10181,36.67,6,2080,269
10182,69.92,5,2080,653
10183,43.02,7,2080,264
10184,882.48,5,2080,852
10185,71.53,10,2081,158
10186,91.86,6,2081,427
10187,20.51,3,2081,361
10188,26.95,3,2081,73
10189,714.26,3,2081,468
10190,14.42,2,2081,548
10191,94.66,3,2081,611
10192,52.14,9,2082,847
10193,44.62,10,2082,861
10194,81.87,4,2082,663
10195,12.61,6,2082,879
10196,57.34,5,2083,627
10197,54.4,10,2084,650
10198,92.14,8,2085,9
10199,24.26,8,2085,32
10200,76.49,9,2085,905
10201,36.73,10,2085,688
10202,50.74,4,2085,806
10203,72.1,10,2085,825
10204,92.14,7,2086,9
10205,12.55,10,2086,561
10206,465.75,1,2086,168
10207,204.75,10,2086,252
10208,53.85,4,2086,718
10209,35.81,3,2086,679
10210,78.42,8,2086,41
10211,88.41,8,2086,782
10212,56.17,5,2086,316
10213,669.51,15,2087,480
10214,94.93,9,2088,477
10215,34.05,4,2088,967
10216,37.27,5,2088,610
10217,44.96,5,2089,609
10218,639.87,6,2089,570
10219,28.98,10,2090,485
10220,731.82,10,2090,300
10221,150.49,3,2090,972
10222,48.14,7,2091,308
10223,60.58,9,2091,70
10224,20.51,1,2091,361
10225,59.08,3,2092,923
10226,42.3,9,2093,356
10227,11.46,7,2093,593
10228,26.95,10,2093,73
10229,69.91,10,2093,64
10230,68.38,5,2093,375
10231,10.12,1,2093,104
10232,29.39,10,2093,95
10233,90.78,6,2093,871
10234,845.2,2,2093,342
10235,19.34,4,2094,454
10236,97.41,4,2094,573
10237,49.16,7,2094,903
10238,26.95,5,2094,73
10239,41.49,6,2094,567
10240,55.24,8,2094,327
10241,46.74,6,2094,275
10242,176.89,2,2095,444
10243,29.37,6,2095,530
10244,53.86,10,2095,953
10245,14.72,9,2095,674
10246,47.44,4,2095,464
10247,135.44,1,2095,714
10248,88.41,8,2095,782
10249,14.91,3,2096,719
10250,70.54,6,2096,699
10251,45.7,6,2096,693
10252,831.55,5,2096,786
10253,74.88,2,2096,965
10254,96.03,6,2096,287
10255,76.81,8,2096,440
10256,28.53,10,2097,169
10257,92.49,9,2097,98
10258,37.27,10,2098,610
10259,38.68,5,2098,886
10260,24.85,7,2098,429
10261,39.52,7,2098,767
10262,856.51,9,2098,60
10263,33.73,6,2098,974
10264,59.87,9,2098,789
10265,339.27,2,2099,492
10266,69.74,7,2099,395
10267,486.17,1,2099,408
10268,99.19,10,2099,229
10269,28.8,2,2099,697
10270,67.93,5,2099,752
10271,209.99,8,2099,936
10272,5.63,2,2100,354
10273,66.82,9,2100,261
10274,714.26,7,2100,468
10275,81.21,3,2100,579
10276,34,3,2100,527
10277,48.14,9,2100,308
10278,62.99,6,2100,442
10279,114.72,3,2100,384
10280,63.26,9,2101,955
10281,59.21,1,2101,51
10282,73.27,6,2101,539
10283,26.8,6,2101,763
10284,33.91,7,2101,303
10285,234.92,2,2101,924
10286,98.14,6,2101,740
10287,61.05,1,2101,419
10288,84.93,2,2102,743
10289,86.06,10,2102,219
10290,100.72,4,2102,666
10291,964.03,8,2102,210
10292,12.71,10,2102,766
10293,53.79,2,2102,369
10294,69.74,3,2102,395
10295,14.42,9,2103,548
10296,78.42,8,2103,41
10297,29.77,1,2103,818
10298,25.82,2,2103,706
10299,177.25,7,2103,390
10300,93.79,1,2103,380
10301,990.7,9,2104,630
10302,597.18,1,2105,186
10303,69.91,6,2105,64
10304,67.47,4,2105,248
10305,816.77,4,2105,636
10306,17.67,2,2105,341
10307,29.37,1,2105,530
10308,38.68,6,2105,886
10309,48.74,6,2105,25
10310,46,4,2105,860
10311,84.59,4,2105,352
10312,27.48,17,2106,827
10313,213.85,4,2107,798
10314,18.14,7,2107,113
10315,31.42,2,2108,86
10316,94.93,10,2108,477
10317,33.4,5,2108,677
10318,91.86,8,2108,427
10319,96.29,9,2108,620
10320,78.46,10,2108,233
10321,255.2,3,2108,96
10322,58.14,9,2109,310
10323,70.15,8,2109,580
10324,82.82,18,2110,802
10325,58.64,4,2111,895
10326,965.87,20,2112,114
10327,45.85,13,2113,388
10328,529.3,9,2114,156
10329,97.37,1,2114,259
10330,20.36,6,2114,214
10331,33.4,5,2115,677
10332,72.42,4,2115,302
10333,42.3,8,2115,356
10334,64.01,2,2115,52
10335,59.18,7,2115,490
10336,24.85,9,2115,429
10337,37.58,4,2115,676
10338,51.88,5,2115,212
10339,51.73,5,2115,994
10340,60.58,5,2116,70
10341,12.55,4,2117,561
10342,25.75,4,2117,634
10343,63.87,8,2117,13
10344,268.09,4,2117,894
10345,70.54,8,2118,699
10346,784.4,4,2118,624
10347,61.05,1,2118,419
10348,491.62,7,2118,192
10349,23.26,10,2118,538
10350,94.81,8,2118,415
10351,38.68,4,2118,886
10352,73.27,7,2118,539
10353,16.1,3,2119,43
10354,56.73,2,2119,742
10355,495.23,10,2119,678
10356,75.97,5,2119,823
10357,50.22,3,2119,739
10358,797.73,6,2120,120
10359,58.42,2,2121,21
10360,71.59,4,2121,835
10361,84.85,6,2121,715
10362,68.99,6,2121,848
10363,81.44,6,2122,434
10364,36.15,8,2122,47
10365,42.54,2,2122,176
10366,76.49,10,2122,905
10367,731.82,7,2123,300
10368,990.7,7,2123,630
10369,91.86,6,2123,427
10370,656.79,5,2123,612
10371,14.91,8,2123,719
10372,54.59,2,2123,138
10373,87.16,5,2123,680
10374,87.8,9,2123,322
10375,731.82,6,2124,300
10376,48.44,2,2124,794
10377,255.2,10,2124,96
10378,26.95,8,2124,73
10379,32.76,4,2124,81
10380,68.07,3,2124,946
10381,28.53,1,2124,169
10382,790.43,4,2125,882
10383,53.86,8,2125,953
10384,60.58,6,2125,70
10385,19.34,3,2125,454
10386,25.91,6,2126,833
10387,83.31,3,2126,4
10388,99.19,2,2126,229
10389,12.9,5,2126,971
10390,86.06,1,2126,219
10391,94.81,7,2126,415
10392,40.33,7,2126,290
10393,20.88,8,2127,256
10394,48.44,4,2127,794
10395,33.73,3,2127,974
10396,136.07,5,2127,198
10397,321.61,1,2127,930
10398,195.95,6,2128,738
10399,73.59,7,2128,93
10400,50.66,2,2128,193
10401,44.23,5,2128,1
10402,49.35,10,2128,281
10403,86.13,5,2128,406
10404,94.93,6,2129,477
10405,91.71,6,2129,878
10406,100.72,1,2129,666
10407,495.23,5,2129,678
10408,282.87,6,2129,558
10409,96.89,2,2129,5
10410,40.04,6,2129,479
10411,48.74,4,2129,25
10412,904.77,9,2130,126
10413,29.77,5,2130,818
10414,89.17,3,2130,991
10415,58.07,1,2130,920
10416,780.32,5,2130,84
10417,52.06,2,2130,239
10418,96.29,9,2130,620
10419,38.82,5,2130,201
10420,93.79,8,2131,380
10421,36.13,6,2131,687
10422,53.13,1,2132,644
10423,56,5,2132,348
10424,12.63,3,2132,820
10425,16.51,7,2132,418
10426,98.71,3,2132,901
10427,74.47,7,2132,333
10428,82.82,1,2132,802
10429,282.87,10,2132,558
10430,95.09,2,2133,337
10431,69.91,1,2134,64
10432,16.51,1,2134,418
10433,12.82,4,2134,596
10434,92.36,5,2134,428
10435,899.35,6,2134,24
10436,19.36,3,2134,268
